,newspaper,year,week,stat,metric,value,year_week
1731,elcomercio_peru,2022,39,mean,retweet_count,2.650390625,2022w39
1732,elcomercio_peru,2022,39,min,retweet_count,0.0,2022w39
1733,elcomercio_peru,2022,39,ratio,retweet_count,2.650390625,2022w39
1734,elcomercio_peru,2022,39,std,retweet_count,16.067033010150507,2022w39
1735,elcomercio_peru,2022,39,sum,retweet_count,1357.0,2022w39
1736,elcomercio_peru,2022,44,count,retweet_count,433.0,2022w44
1737,elcomercio_peru,2022,44,max,retweet_count,43.0,2022w44
1738,elcomercio_peru,2022,44,mean,retweet_count,1.3371824480369514,2022w44
1739,elcomercio_peru,2022,44,min,retweet_count,0.0,2022w44
1740,elcomercio_peru,2022,44,ratio,retweet_count,1.3371824480369514,2022w44
1741,elcomercio_peru,2022,44,std,retweet_count,3.1309282149977506,2022w44
1742,elcomercio_peru,2022,44,sum,retweet_count,579.0,2022w44
1743,elcomercio_peru,2022,49,count,retweet_count,442.0,2022w49
1744,elcomercio_peru,2022,49,max,retweet_count,1128.0,2022w49
1745,elcomercio_peru,2022,49,mean,retweet_count,8.658371040723981,2022w49
1746,elcomercio_peru,2022,49,min,retweet_count,0.0,2022w49
1747,elcomercio_peru,2022,49,ratio,retweet_count,8.658371040723981,2022w49
1748,elcomercio_peru,2022,49,std,retweet_count,60.11812661297635,2022w49
1749,elcomercio_peru,2022,49,sum,retweet_count,3827.0,2022w49
1750,elcomercio_peru,2023,2,count,retweet_count,462.0,2023w2
1751,elcomercio_peru,2023,2,max,retweet_count,264.0,2023w2
1752,elcomercio_peru,2023,2,mean,retweet_count,3.1645021645021645,2023w2
1753,elcomercio_peru,2023,2,min,retweet_count,0.0,2023w2
1754,elcomercio_peru,2023,2,ratio,retweet_count,3.1645021645021645,2023w2
1755,elcomercio_peru,2023,2,std,retweet_count,14.43494628544052,2023w2
1756,elcomercio_peru,2023,2,sum,retweet_count,1462.0,2023w2
1757,ensustrece,2022,34,count,retweet_count,24.0,2022w34
1758,ensustrece,2022,34,max,retweet_count,500.0,2022w34
1759,ensustrece,2022,34,mean,retweet_count,80.125,2022w34
1760,ensustrece,2022,34,min,retweet_count,4.0,2022w34
1761,ensustrece,2022,34,ratio,retweet_count,80.125,2022w34
1762,ensustrece,2022,34,std,retweet_count,104.23439826951895,2022w34
1763,ensustrece,2022,34,sum,retweet_count,1923.0,2022w34
1764,ensustrece,2022,39,count,retweet_count,19.0,2022w39
1765,ensustrece,2022,39,max,retweet_count,673.0,2022w39
1766,ensustrece,2022,39,mean,retweet_count,169.47368421052633,2022w39
1767,ensustrece,2022,39,min,retweet_count,2.0,2022w39
1768,ensustrece,2022,39,ratio,retweet_count,169.47368421052633,2022w39
1769,ensustrece,2022,39,std,retweet_count,186.24337972456382,2022w39
1770,ensustrece,2022,39,sum,retweet_count,3220.0,2022w39
1771,ensustrece,2022,44,count,retweet_count,6.0,2022w44
1772,ensustrece,2022,44,max,retweet_count,217.0,2022w44
1773,ensustrece,2022,44,mean,retweet_count,130.66666666666666,2022w44
1774,ensustrece,2022,44,min,retweet_count,18.0,2022w44
1775,ensustrece,2022,44,ratio,retweet_count,130.66666666666666,2022w44
1776,ensustrece,2022,44,std,retweet_count,84.04443269287184,2022w44
1777,ensustrece,2022,44,sum,retweet_count,784.0,2022w44
1778,ensustrece,2022,49,count,retweet_count,22.0,2022w49
1779,ensustrece,2022,49,max,retweet_count,348.0,2022w49
1780,ensustrece,2022,49,mean,retweet_count,85.22727272727273,2022w49
1781,ensustrece,2022,49,min,retweet_count,11.0,2022w49
1782,ensustrece,2022,49,ratio,retweet_count,85.22727272727273,2022w49
1783,ensustrece,2022,49,std,retweet_count,87.96261750267598,2022w49
1784,ensustrece,2022,49,sum,retweet_count,1875.0,2022w49
1785,ensustrece,2023,2,count,retweet_count,16.0,2023w2
1786,ensustrece,2023,2,max,retweet_count,662.0,2023w2
1787,ensustrece,2023,2,mean,retweet_count,177.125,2023w2
1788,ensustrece,2023,2,min,retweet_count,15.0,2023w2
1789,ensustrece,2023,2,ratio,retweet_count,177.125,2023w2
1790,ensustrece,2023,2,std,retweet_count,200.58676426923088,2023w2
1791,ensustrece,2023,2,sum,retweet_count,2834.0,2023w2
1792,larazon_pe,2022,33,count,retweet_count,106.0,2022w33
1793,larazon_pe,2022,33,max,retweet_count,15.0,2022w33
1794,larazon_pe,2022,33,mean,retweet_count,0.7547169811320755,2022w33
1795,larazon_pe,2022,33,min,retweet_count,0.0,2022w33
1796,larazon_pe,2022,33,ratio,retweet_count,0.7547169811320755,2022w33
1797,larazon_pe,2022,33,std,retweet_count,2.0180675374734447,2022w33
1798,larazon_pe,2022,33,sum,retweet_count,80.0,2022w33
1799,larazon_pe,2022,34,count,retweet_count,60.0,2022w34
1800,larazon_pe,2022,34,max,retweet_count,9.0,2022w34
1801,larazon_pe,2022,34,mean,retweet_count,0.9,2022w34
1802,larazon_pe,2022,34,min,retweet_count,0.0,2022w34
1803,larazon_pe,2022,34,ratio,retweet_count,0.9,2022w34
1804,larazon_pe,2022,34,std,retweet_count,1.6019056448228322,2022w34
1805,larazon_pe,2022,34,sum,retweet_count,54.0,2022w34
1806,larazon_pe,2022,39,count,retweet_count,58.0,2022w39
1807,larazon_pe,2022,39,max,retweet_count,7.0,2022w39
1808,larazon_pe,2022,39,mean,retweet_count,0.3793103448275862,2022w39
1809,larazon_pe,2022,39,min,retweet_count,0.0,2022w39
1810,larazon_pe,2022,39,ratio,retweet_count,0.3793103448275862,2022w39
1811,larazon_pe,2022,39,std,retweet_count,1.0894644782482776,2022w39
1812,larazon_pe,2022,39,sum,retweet_count,22.0,2022w39
1813,larazon_pe,2022,44,count,retweet_count,57.0,2022w44
1814,larazon_pe,2022,44,max,retweet_count,11.0,2022w44
1815,larazon_pe,2022,44,mean,retweet_count,0.5263157894736842,2022w44
1816,larazon_pe,2022,44,min,retweet_count,0.0,2022w44
1817,larazon_pe,2022,44,ratio,retweet_count,0.5263157894736842,2022w44
1818,larazon_pe,2022,44,std,retweet_count,1.648649481479297,2022w44
1819,larazon_pe,2022,44,sum,retweet_count,30.0,2022w44
1820,larazon_pe,2022,49,count,retweet_count,70.0,2022w49
1821,larazon_pe,2022,49,max,retweet_count,10.0,2022w49
1822,larazon_pe,2022,49,mean,retweet_count,0.7857142857142857,2022w49
1823,larazon_pe,2022,49,min,retweet_count,0.0,2022w49
1824,larazon_pe,2022,49,ratio,retweet_count,0.7857142857142857,2022w49
1825,larazon_pe,2022,49,std,retweet_count,1.6231375694494221,2022w49
1826,larazon_pe,2022,49,sum,retweet_count,55.0,2022w49
1827,larazon_pe,2023,2,count,retweet_count,57.0,2023w2
1828,larazon_pe,2023,2,max,retweet_count,10.0,2023w2
1829,larazon_pe,2023,2,mean,retweet_count,0.7894736842105263,2023w2
1830,larazon_pe,2023,2,min,retweet_count,0.0,2023w2
1831,larazon_pe,2023,2,ratio,retweet_count,0.7894736842105263,2023w2
1832,larazon_pe,2023,2,std,retweet_count,1.566807971017863,2023w2
1833,larazon_pe,2023,2,sum,retweet_count,45.0,2023w2
1834,larepublica_pe,2022,33,count,retweet_count,1117.0,2022w33
1835,larepublica_pe,2022,33,max,retweet_count,939.0,2022w33
1836,larepublica_pe,2022,33,mean,retweet_count,18.05550581915846,2022w33
1837,larepublica_pe,2022,33,min,retweet_count,0.0,2022w33
1838,larepublica_pe,2022,33,ratio,retweet_count,18.05550581915846,2022w33
1839,larepublica_pe,2022,33,std,retweet_count,61.761845747828026,2022w33
1840,larepublica_pe,2022,33,sum,retweet_count,20168.0,2022w33
1841,larepublica_pe,2022,34,count,retweet_count,827.0,2022w34
1842,larepublica_pe,2022,34,max,retweet_count,570.0,2022w34
1843,larepublica_pe,2022,34,mean,retweet_count,14.014510278113663,2022w34
1844,larepublica_pe,2022,34,min,retweet_count,0.0,2022w34
1845,larepublica_pe,2022,34,ratio,retweet_count,14.014510278113663,2022w34
1846,larepublica_pe,2022,34,std,retweet_count,44.07925156734039,2022w34
1847,larepublica_pe,2022,34,sum,retweet_count,11590.0,2022w34
1848,larepublica_pe,2022,39,count,retweet_count,834.0,2022w39
1849,larepublica_pe,2022,39,max,retweet_count,1071.0,2022w39
1850,larepublica_pe,2022,39,mean,retweet_count,13.946043165467627,2022w39
1851,larepublica_pe,2022,39,min,retweet_count,0.0,2022w39
1852,larepublica_pe,2022,39,ratio,retweet_count,13.946043165467627,2022w39
1853,larepublica_pe,2022,39,std,retweet_count,57.329993699650565,2022w39
1854,larepublica_pe,2022,39,sum,retweet_count,11631.0,2022w39
1855,larepublica_pe,2022,44,count,retweet_count,691.0,2022w44
1856,larepublica_pe,2022,44,max,retweet_count,1441.0,2022w44
1857,larepublica_pe,2022,44,mean,retweet_count,16.574529667149058,2022w44
1858,larepublica_pe,2022,44,min,retweet_count,0.0,2022w44
1859,larepublica_pe,2022,44,ratio,retweet_count,16.574529667149058,2022w44
1860,larepublica_pe,2022,44,std,retweet_count,73.95126589270485,2022w44
1861,larepublica_pe,2022,44,sum,retweet_count,11453.0,2022w44
1862,larepublica_pe,2022,49,count,retweet_count,924.0,2022w49
1863,larepublica_pe,2022,49,max,retweet_count,977.0,2022w49
1864,larepublica_pe,2022,49,mean,retweet_count,19.83982683982684,2022w49
1865,larepublica_pe,2022,49,min,retweet_count,0.0,2022w49
1866,larepublica_pe,2022,49,ratio,retweet_count,19.83982683982684,2022w49
1867,larepublica_pe,2022,49,std,retweet_count,57.615231884882284,2022w49
1868,larepublica_pe,2022,49,sum,retweet_count,18332.0,2022w49
1869,larepublica_pe,2023,2,count,retweet_count,679.0,2023w2
1870,larepublica_pe,2023,2,max,retweet_count,2832.0,2023w2
1871,larepublica_pe,2023,2,mean,retweet_count,37.24447717231222,2023w2
1872,larepublica_pe,2023,2,min,retweet_count,0.0,2023w2
1873,larepublica_pe,2023,2,ratio,retweet_count,37.24447717231222,2023w2
1874,larepublica_pe,2023,2,std,retweet_count,151.59902580997357,2023w2
1875,larepublica_pe,2023,2,sum,retweet_count,25289.0,2023w2
1876,peru21noticias,2022,33,count,retweet_count,1287.0,2022w33
1877,peru21noticias,2022,33,max,retweet_count,912.0,2022w33
1878,peru21noticias,2022,33,mean,retweet_count,8.174825174825175,2022w33
1879,peru21noticias,2022,33,min,retweet_count,0.0,2022w33
1880,peru21noticias,2022,33,ratio,retweet_count,8.174825174825175,2022w33
1881,peru21noticias,2022,33,std,retweet_count,43.61917822972773,2022w33
1882,peru21noticias,2022,33,sum,retweet_count,10521.0,2022w33
1883,peru21noticias,2022,34,count,retweet_count,961.0,2022w34
1884,peru21noticias,2022,34,max,retweet_count,739.0,2022w34
1885,peru21noticias,2022,34,mean,retweet_count,8.05098855359001,2022w34
1886,peru21noticias,2022,34,min,retweet_count,0.0,2022w34
1887,peru21noticias,2022,34,ratio,retweet_count,8.05098855359001,2022w34
1888,peru21noticias,2022,34,std,retweet_count,42.76048240832392,2022w34
1889,peru21noticias,2022,34,sum,retweet_count,7737.0,2022w34
1890,peru21noticias,2022,39,count,retweet_count,970.0,2022w39
1891,peru21noticias,2022,39,max,retweet_count,585.0,2022w39
1892,peru21noticias,2022,39,mean,retweet_count,4.995876288659794,2022w39
1893,peru21noticias,2022,39,min,retweet_count,0.0,2022w39
1894,peru21noticias,2022,39,ratio,retweet_count,4.995876288659794,2022w39
1895,peru21noticias,2022,39,std,retweet_count,30.250143642763017,2022w39
1896,peru21noticias,2022,39,sum,retweet_count,4846.0,2022w39
1897,peru21noticias,2022,44,count,retweet_count,752.0,2022w44
1898,peru21noticias,2022,44,max,retweet_count,682.0,2022w44
1899,peru21noticias,2022,44,mean,retweet_count,5.980053191489362,2022w44
1900,peru21noticias,2022,44,min,retweet_count,0.0,2022w44
1901,peru21noticias,2022,44,ratio,retweet_count,5.980053191489362,2022w44
1902,peru21noticias,2022,44,std,retweet_count,39.28676199654195,2022w44
1903,peru21noticias,2022,44,sum,retweet_count,4497.0,2022w44
1904,peru21noticias,2022,49,count,retweet_count,1064.0,2022w49
1905,peru21noticias,2022,49,max,retweet_count,396.0,2022w49
1906,peru21noticias,2022,49,mean,retweet_count,5.964285714285714,2022w49
1907,peru21noticias,2022,49,min,retweet_count,0.0,2022w49
1908,peru21noticias,2022,49,ratio,retweet_count,5.964285714285714,2022w49
1909,peru21noticias,2022,49,std,retweet_count,21.23218954480555,2022w49
1910,peru21noticias,2022,49,sum,retweet_count,6346.0,2022w49
1911,peru21noticias,2023,2,count,retweet_count,525.0,2023w2
1912,peru21noticias,2023,2,max,retweet_count,2996.0,2023w2
1913,peru21noticias,2023,2,mean,retweet_count,16.866666666666667,2023w2
1914,peru21noticias,2023,2,min,retweet_count,0.0,2023w2
1915,peru21noticias,2023,2,ratio,retweet_count,16.866666666666667,2023w2
1916,peru21noticias,2023,2,std,retweet_count,138.08114294002425,2023w2
1917,peru21noticias,2023,2,sum,retweet_count,8855.0,2023w2
1918,tromepe,2022,33,count,retweet_count,1095.0,2022w33
1919,tromepe,2022,33,max,retweet_count,305.0,2022w33
1920,tromepe,2022,33,mean,retweet_count,1.3168949771689498,2022w33
1921,tromepe,2022,33,min,retweet_count,0.0,2022w33
1922,tromepe,2022,33,ratio,retweet_count,1.3168949771689498,2022w33
1923,tromepe,2022,33,std,retweet_count,12.334944543645515,2022w33
1924,tromepe,2022,33,sum,retweet_count,1442.0,2022w33
1925,tromepe,2022,34,count,retweet_count,807.0,2022w34
1926,tromepe,2022,34,max,retweet_count,184.0,2022w34
1927,tromepe,2022,34,mean,retweet_count,0.7434944237918215,2022w34
1928,tromepe,2022,34,min,retweet_count,0.0,2022w34
1929,tromepe,2022,34,ratio,retweet_count,0.7434944237918215,2022w34
1930,tromepe,2022,34,std,retweet_count,6.695235829384445,2022w34
1931,tromepe,2022,34,sum,retweet_count,600.0,2022w34
1932,tromepe,2022,39,count,retweet_count,956.0,2022w39
1933,tromepe,2022,39,max,retweet_count,25.0,2022w39
1934,tromepe,2022,39,mean,retweet_count,0.7489539748953975,2022w39
1935,tromepe,2022,39,min,retweet_count,0.0,2022w39
1936,tromepe,2022,39,ratio,retweet_count,0.7489539748953975,2022w39
1937,tromepe,2022,39,std,retweet_count,1.9022579457371984,2022w39
1938,tromepe,2022,39,sum,retweet_count,716.0,2022w39
1939,tromepe,2022,44,count,retweet_count,759.0,2022w44
1940,tromepe,2022,44,max,retweet_count,42.0,2022w44
1941,tromepe,2022,44,mean,retweet_count,0.5454545454545454,2022w44
1942,tromepe,2022,44,min,retweet_count,0.0,2022w44
1943,tromepe,2022,44,ratio,retweet_count,0.5454545454545454,2022w44
1944,tromepe,2022,44,std,retweet_count,2.270663490897369,2022w44
1945,tromepe,2022,44,sum,retweet_count,414.0,2022w44
1946,tromepe,2022,49,count,retweet_count,922.0,2022w49
1947,tromepe,2022,49,max,retweet_count,115.0,2022w49
1948,tromepe,2022,49,mean,retweet_count,1.5108459869848156,2022w49
1949,tromepe,2022,49,min,retweet_count,0.0,2022w49
1950,tromepe,2022,49,ratio,retweet_count,1.5108459869848156,2022w49
1951,tromepe,2022,49,std,retweet_count,4.881037733877225,2022w49
1952,tromepe,2022,49,sum,retweet_count,1393.0,2022w49
1953,tromepe,2023,2,count,retweet_count,628.0,2023w2
1954,tromepe,2023,2,max,retweet_count,779.0,2023w2
1955,tromepe,2023,2,mean,retweet_count,2.2070063694267517,2023w2
1956,tromepe,2023,2,min,retweet_count,0.0,2023w2
1957,tromepe,2023,2,ratio,retweet_count,2.2070063694267517,2023w2
1958,tromepe,2023,2,std,retweet_count,31.319495973362603,2023w2
1959,tromepe,2023,2,sum,retweet_count,1386.0,2023w2
